,video_id,title,tags,views,likes,dislikes,comment_total,userId,user_click,user_rating,user_like,time_spend,position,pos_bias,device_info
2190,tUPR5-igTVY,Dear Hate (feat. Vince Gill),"dar hat,charity,las vgas charity,las vgas dati,music city cars",939565.8,0,0,625.4,20,1,3,0,2,24,0,ios
2191,tUXLO8Dtvq4,Most Dangerous Jobs,"Mst Dagrus Jbs,what ar th mst dagrus jbs,what is th mst dagrus jb,dagrus jb,dagrus jbs,list,tp 10,mst dagrus jbs i th wrld,jbs,i th wrld,mst dagrus,dagrus,wrld's mst dagrus jbs,dagr,jb,wrst jbs,wrk,mst dagrus jbs f all tim,th ifgraphics shw,thifgraphicshsw,mst dagrus jb,wrst jbs i th wrld,wrst jbs vr,mst,pay,salary,wag",344328.5,6771,552,2148,4,1,2,1,10,52,0,ios
2192,tVtsp_mASno,Will Cain goes off over Kyrie Irving interview responses | First Take | ESPN,"ESPN,first tak,first tak ba,stph a smith,stph a. smith,will cai,max kllrma,kyri irvig,kyri,irvig,kyri irvig trad,clvlad cavalirs,ba,bst cltics,basktball,kyri irvig cltics,cavalirs,cavs,lbr jams kyri irvig,lbr jams,isaiah thmas,kyri irvig t cltics,kyri irvig cavalirs,bst,ba fials,kyri irvig highlights,ba kyri irvig,first tak sp,first tak tday,first tak liv",804373.75,6863.5,842.75,3970,16,0,1,0,0,13,1,web
2193,tY0RWL9k1T8,Boeing Sponsors GoFly,"Big,aviati,arspac,aircraft,airplas,jt,ivati,flight,tchlgy,girig,Cmmrcial Airplas,787,747,737,767,Dramlir,dfs,spac,military,air frc,gfly",16556.5,405.5,13,42,8,0,3,0,0,135,1,ios
2194,t_LQ0f2GU88,TRYING ON EBAY HALLOWEEN COSTUMES UNDER £10! 🎃,"rxxsaurus,rxxsaurusvlgs,tryig  bay,tryig  bay drsss,tryig  bay cstums,tryig  hallw bay cstums,tryig  hallw cstums,last miut hallw cstums,hallw cstums,hallw cstum idas,bay hallw cstums,bay,cstums,bay cstums,affrdabl hallw cstums,udr £10,£10,udr $10,$10,tryig  hallw cstums i bught  bay,tryig  bay hallw cstums udr £10",617988,20035.5,471,1820,16,1,3,0,3,19,0,web
2195,taKGnsqeCPs,Nick Jonas - Find You,"Nick,Jas,Fid,Yu,Safhus,Rcrds,Islad,Pp",312940,34381,282,2698,9,0,1,0,0,64,1,ios
2196,tbDr_zAcM5g,David Lynch Commencement Address at the 2016 MUM Graduation,"david lych,graduati,ispirati,film,trtaimt,maharishi uivrsity f maagmt,trascdtal mditati",7472.5,83,6,81,19,0,4,0,0,138,1,android
2197,tetLuLLWxKM,"Future, Baby Future and Fam Do Disneyland | TMZ","TMZ2016FS11221,TMZ,Hllywd,Clbrity,Etrtaimt,Famus,Hllywd Nws,Fam,Etrtaimt Nws,futur,futur music,baby futur,ciara,russll wils,fl,music,baby mama,baba drama,disylad,disy,tmz 2017,raw vid,baby,futur baby",6583,16,5,5,10,0,3,0,0,109,1,android
2198,tf57O2T-TBM,ESPN College Gameday on Mike Francesa slamming Penn State coach for calling timeout on FG up 56,"ESPN,Cllg Gamday,Prgam,PSU,P Stat,Nittay Lis,Grgia Stat,TO,Timut,FG,Fild Gal,WFAN,Sprts Radi,Mik Fracsa,Mg,Mik's O,Kga-Michal Ky,HC,Had Cach,Jams Frakli,Rsps,NYC,Nw Yrk City,Tims Squar,Fuy,LOL,Cllg Ftball,Cmdy,Big T,Iwa,Hawkys,Pathrs,NCAA",35288.5,91,9,39.5,15,0,4,0,0,121,1,web
2199,tfHCtgyT-oQ,Turtles All the Way Down!!! A Reunion Video,"bks,radig,publishig,turtls all th way dw,tatwd,jh gr,th fault i ur stars,tfis,bk,vl,writig,writrs,w yrk,travl,w yrk city,turism,brthrs,rdfightrs,hak gr,rui vid",199698,13484,174.6666667,2001.666667,2,0,4,0,0,65,1,android
2200,tfZvSS_f254,LET'S HELP THE VICTIMS OF THE LAS VEGAS ATTACK,[],1276248.667,84071.33333,2363.333333,8588.333333,14,0,2,0,0,20,1,android
2201,thD6TNUoyIk,Weird music test you have to try!,"adrw,huag,adrw huag,music,musicia,prducr,sg,caadia,caada,trt,tari,Ablt liv,istrumt,music challg,rmifficial,rb scall,byiabad,tst,quiz,trumpt,cll,clarit,pia,yl,guitar,acustic,lctric,rmi,dav brw,rb,scall,dav,brw,david,by i a bad,challg",303654.3333,9642.166667,532.5,2037.833333,18,1,1,0,2,48,0,android
2202,thUp8jTeJ9Q,I Bought A $500 'LUXURY' Mystery Box from Ebay- OMG WHY,"bauty,hw t,makup,hwt,styl,fashi,summr,sprig,w,clths,clthig,buy,2017,vlgw,vlgw 2017,pig mystry bay bxs,mystry bay,bay,mystry bxs,ubxig,luxury,ysl,dir,chal,marc jacbs,la mr",1385943.333,38182.66667,2436.333333,6027.666667,4,0,5,0,0,21,1,android
2203,tku0H7YeMeA,The Maine - How Do You Feel?,"music,music vid,vydia,Hw D Yu Fl?,Th Mai,Altrativ,Lvly Littl Lly,2017,Myra Music Grup LLC,8123,Tuckr Audi,Jh O'Callagha,Kdy Brck,Jard Mac,Garrtt Nickls,Patrick Kirch,vv",37643.25,3628,36,653,1,1,5,0,2,136,0,web
2204,tl6w1-IlyDs,I Dressed Like Store Mannequins For A Week,"fashi,i drssd lik str maquis fr a wk,str maquis,maquis,styl,utfit,utfits,maqui utfits,maqui challg,safiya utfits,safiya clths,clths,safiya fashi,safiya buzzfd,safiya ladylik,safiya ygaard,safiya ad tylr",2844567,160960.2,1262.6,10599.6,9,0,3,0,0,9,1,android
2205,tlACd8CquRk,Nikki​ and​ Artem’s - Tango - Dancing with the Stars,"abc,dacig,stars,dwts,Tag,Dacig with th Stars,Artm Chigvitsv,S​ ​What,P!k,Sas 25,Nikki Blla",183840.3333,2568.333333,59.33333333,290,15,1,4,0,6,79,0,ios
2206,tlTKTTt47WE,Is Reality Real? The Simulation Argument,"simulati,rality,wrld,lif,humas,l musk,simulati argumt,ick bstrm,vsauc3,jak rpr,fuy",3155371.8,130688.6,6206.4,19841.4,17,0,4,0,0,10,1,web
2207,tmGMd2bqh6o,Casually Explained: Evolution IV - Hello Universe,"prgrammig,prgrammig humur,vid gams,casually xplaid,rddit,stad up cmdy,dry humur,fuy aimati,aimati,simulati thry,simulati,ar w livig i a simulati,cratig th uivrs,crati f th uivrs,crati thry",687702.6667,36666,667,1452,16,1,0,0,6,17,0,ios
2208,ton42cZ6ZYU,Acting Out My REAL Childhood Stories (PART 1),"iisuprwmaii,iisuprwmii,suprwma,suprwm,supr,cmdy,cmdia,fuy,rat,skit,sktch,stupid,silly,ll,jk,brw,idia,dsi,pujabi,hidi,actig,ut,my,childhd,stris,part,part 1,childhd actig,childhd stris,stry,my childhd,actig ut,llsuprwmall,IIsuprwmaII,supr wma,lily sigh,lily sig,lilly sig,lilly sigh,my actig,my stris,actig stris,ral,ral stris,ral childhd,ral childhd stris,ral actig,REAL",2465146,179085,1567,11973,20,0,4,0,0,5,1,web
2209,tp9aQXDFHbY,Cats Can Be A Real Pain In The Grass - Simon's Cat | STORYTIME,"cart,sims cat,sim's cat,simscat,sim tfild,sim th cat,fuy cats,cut cats,cat fails,family fridly,aimatd aimals,shrt aimati,aimatd cats,tfild,sim's katz,sim,cat,black ad whit,kitty,traditial aimati,black ad whit cat,Кот Саймона,cat lvrs,aimal (film charactr),fuy cat,cats,cut,kitt,kitts,pts,sims cats,Cat,Sim,Tfild,carts,Ts,Aimatd,Aimati,Kitt,Fuy,Humur,fu,vids,aimatd cart",227115.2,8669.8,169.4,424.8,5,1,0,0,4,56,0,ios
2210,tq7tHN9HBJU,"WTF !? DO YOU EVEN KNOW ME, FT. SVEN | DESI PERKINS","DESI PERKINS,THE PERKINS,MAKEUP TUTORIAL,HOW TO MAKEUP,QUICK TUT,qA,Qusti ad aswr,Sv,Stv Prkis,stv prkis,WTF,Challg Vid,Husbad Challg,Husbad Wif AMA,AMA,Husbad Tag,Husbad Wif Tag,D Yu Kw M",418361.8,27050.4,321.4,2800.8,13,0,1,0,0,37,1,android
2211,tqUKbEfW-B8,IGN Live: Red Dead Redemption 2 Trailer Reveal,"ig,Fatur,PS4,Rd Dad Rdmpti 2,gams,Acti,Advtur,Rckstar Gams,Xbx O,ig liv,liv stram,rd dad,rdr2,rd dad rdmpti 2 trailr",311746.75,6208.75,685.25,505,14,0,2,0,0,62,1,android
2212,tt2k8PGm-TI,ZAYN - Dusk Till Dawn ft. Sia,"Dusk Till Daw,Pp,RCA Rcrds Labl,ZAYN fat. Sia",36323498,1431683,28049,100661,13,0,2,0,0,1,1,web
2213,tteLMfFDCb4,Hillary Clinton speaks,"CBS Suday Mrig,CBS Nws,ws,O Th Rad,Hillary Clit,HRC,What Happd,lctis",363845.3333,3516.666667,24193.33333,6462.333333,19,1,0,0,8,62,0,android
2214,tv19Sd9dS38,People Didn't Believe My Mental Illness,"buzzfd,bldly,illss,wm's halth,big,hw t dal,struggl,pai,sadss,psychlgy,halth,arxia rvsa,disrdr,thrapy,dprssi,axity,OCD,phbia,PMDD,dysphria,maic pisd,pstpartum,arxia,bulimia,purg,atig disrdr,maic,pisd,biplar,triggr,strss,mtal halth wk,bsssiv cmpulsiv disrdr,hlp,mtal halth rsurcs,atig disrdrs,mdici,matrity halth,PMS,Mrga,Mtal Halth,Ladylik,Dvi,Shrida,Kirst,aut-immu",1083236,39392,717,3392,4,1,4,0,3,26,0,web
2215,twerGCoDt04,The 'This Is Us' Cast Plays Never Have I Ever,"mady mr,mil vtimiglia,strlig k brw,this is us,Ell,dgrs,ll dgrs,th ll shw,ll fas,ll tickts,lltub,ll audic,ll smms,shw m mr shw,vr hav I vr,ll gams",141915,2275,22,82,14,0,3,0,0,81,1,web
2216,txvKrTplOVs,Clueless Gamer: Shadow Of War With Kumail Nanjiani  - CONAN on TBS,[],1272566.833,33150.66667,935.6666667,2729.666667,1,1,1,0,6,29,0,ios
2217,tySr1ELQ9Hg,10/3/17 - Derek Mason Weekly Press Conference,"drk mas,vadrbilt ftball,vadrbilt cmmdrs,grgia bulldgs,grgia ftball",706,6,0,0,15,1,4,0,6,144,0,ios
2218,tz_DWyuvX4s,Ciara - American Music Awards 2017 Nominations,[],2651,34.5,0,14,11,0,2,0,0,122,1,web
2219,u2SwpuwU0NM,Detik Detik Terjadinya Benturan Keras Choirul Huda Kiper Persela Lamongan,"prsla,prsla lamga,kipr prsla,chirul huda",899262,906,707,1265,8,0,0,0,0,36,1,ios
2220,u4GxSHRGSzw,Must C: Russell destroys nachos,"Must C:,C: Russll,Russll dstrys,dstrys achs,achs",7599,6,0,0,12,1,5,0,8,113,0,android
2221,u5U0q-hh5B4,Hey! Puerto Rico,"Lat ight,Sth Myrs,hy,Purt Ric,NBC,NBC TV,tlvisi,fuy,talk shw,cmdy,humr,stad-up,pardy,sl sth myrs,hst,prm,sth,myrs,wkd updat,ws satir,satir,ladlrd,Trump,vitam,Sa Jua,rlif ffrt,dat,drikig watr,Trump twts",401505,6211,484,999,20,0,1,0,0,51,1,android
2222,u5wIuTTYqzI,Harrison Ford Really Can’t Remember Ryan Gosling’s Name | The Graham Norton Show,"Graham Nrt,Graham Nrt Shw Official,Etrtaimt,Chat Shw,Graham Nrt full pisds,th graham Nrt shw full ps,graham Nrt full ps,watch graham Nrt li,harris frd,rya gslig,margt rbbi,rs withrsp,blad rur",1057101,10215,146,439,10,0,3,0,0,23,1,ios
2223,u5wIuTTYqzI,Harrison Ford Really Can’t Remember Ryan Gosling’s Name | The Graham Norton Show,"Graham Nrt,Graham Nrt Shw Official,Etrtaimt,Chat Shw,Graham Nrt full pisds,th graham Nrt shw full ps,graham Nrt full ps,watch graham Nrt li,harris frd,rya gslig,margt rbbi,rs withrsp,blad rur,TMGN00 AB,TM GN 01 AB",1113129,10617,150,433,4,0,1,0,0,25,1,ios
2224,u6iVspBWzZU,what is derealisation / depersonalisation?,"dprsalisati,dralisati,dissciati,smatic xpric,schma,thrapy,ddi,dddlddl,dddlvlggl,kati,mrt,kati mrt",162999,20257,79.5,2063.5,8,1,2,0,1,90,0,android
2225,u8f6k9vjl-A,My Little Pony x ColourPop Review and Try-On (ohmygoditssocute),"my littl py,clur pp,rviw,try ,makup,gt rady with m,tutrial,vlg,vlggig,ard rs,bauty",49339.5,3352.5,63,216.5,9,1,1,0,6,98,0,web
2226,uA4STm4hx7Q,Gwen Stefani - You Make It Feel Like Christmas (Audio) ft. Blake Shelton,"Gw,Stfai,Yu,Mak,It,Fl,Lik,Christmas,Itrscp,Rcrds,Hliday",120844.4,4006,186.8,579.8,3,0,0,0,0,84,1,web
2227,uAI5rSiGyNY,HOW YOU FEELING? by SUPERFRUIT,"suprfruit,supr,fruit,sctt,hyig,mitch,grassi,fcut,wkly,bsssis,vry,hrs,gd,sg,dt,list,t,aythig,ls,tday,wyatt,blu, tak,-tak,hw yu flig,futur frids,hwyuflig,music,party",211958.5,21160,135,2360.5,3,0,1,0,0,67,1,web
2228,uAipi4V5g34,Dancing in 80's Movies Supercut - Vol. 2,"80s,ightis,mvi,dac,mashup,suprcut",13461.5,205,3,24,8,0,3,0,0,138,1,android
2229,uBGECC5U09Q,Everything Wrong With Alien: Covenant In 16 Minutes Or Less,"ali,ali cvat,cimasis,cima sis,mvi,rviw,mistaks,vrythig wrg with,ww",1561198.75,36958,1119.25,6549.75,20,1,1,1,1,14,0,ios
2230,uB_Kx6T3wq4,Rose Gold & Purple Smokey Eye | Jaclyn Hill,"jaclyhill1,jacly hill,makup tutrial,smky y tutrial,ctur fac,mrig ruti,hw-t,vryday makup,cat y makup,cat makup,drugstr makup",776091.6,42716.6,1767.2,5652.6,15,1,2,0,7,39,0,ios
2231,uCVuyIQZ-lA,Tour Documentary - Episode 2,"camila cabll,bru mars,24k magic tur,24k magic,pisd 2,tur dc,tur dcumtary",79926.2,14891.2,50,784.6,14,0,5,0,0,91,1,ios
2232,uE_hF1R20rg,Jared Leto says he never gifted used condoms | SiriusXM | Entertainment Weekly Radio,"Jard Lt,EW,trtaimt,th jkr,suicid squad,blad rur",19486.33333,348,3.666666667,51,2,0,3,0,0,106,1,android
2233,uHCW6nfbosQ,Kimbra - Everybody Knows (Official Lyric Video),"kimbra,kimbra jhs,pp,prg pp,cm it my had,cam lvr,gd itt,sttl dw,tw way strt,2 way strt,gty,smbdy that i usd t kw,sul,plai gld rig,vws,vrybdy kws,kimbra fficial",23682.8,2452,12.4,340,19,0,3,0,0,125,1,web
2234,uHYNSaW6Ttw,The Talk - 'Destiny's Child' Michelle Williams Candid on Depression; 'I was suicidal',"Th Talk,Juli Ch,Aisha Tylr,Shar Osbur,Sara Gilbrt,Shryl Udrwd,Talk Shw,daytim talk,Th Viw,clbrity gusts,clbritis,rd yu,clbrity itrviws,lifstyl,talk shw,issus,ht tpic,discussis,Daytim,CBS",29104.5,343,54.75,138.75,18,1,3,1,4,102,0,android
2235,uKQ8iy3U1lw,Upchurch Johnny Cash (Official Music Video),"upchurch th rdck,cutry,fuy,rais hll ad at crbrad,rhc,mrl haggard,grg strait,willi ls,ky chsy",354464.2,11840.2,1164.8,1820.6,12,0,1,0,0,45,1,ios
2236,uLP8rFrL1W0,King Gizzard & The Lizard Wizard - Crumbling Castle,"kig gizzard ad th lizard wizard,crumblig castl,plygdwaalad",78047.66667,4200.333333,28,701.3333333,13,1,2,0,10,83,0,web
2237,uLxuaQSBNe8,Reporters Laugh At People Waiting For Super Nintendo Classic,"rprtrs,laugh,supr,itd,classic,Bst Buy,bst,buy,Nitd,Nitd Classic,Supr Nitd,fuy lcal ws,Blpr (TV Gr),fuylcalws,ws blpr,NES Classic Editi,NES",10371.25,89,39.75,44.5,13,0,4,0,0,107,1,web
2238,uNnslXhf-zU,"Dejounte Murray Full Highlights 2017.10.18 vs Timberwolves - 16 Pts, 7-8 FGM!","ba,basktball,dawkis,dawk,is,dawkismta,Highlights,vids",39003,623.6666667,10.33333333,300.3333333,3,0,3,0,0,102,1,android
2239,uNseVux0CA4,IT PENNYWISE GLAM HALLOWEEN MAKEUP TUTORIAL,"IT PENNYWISE GLAM HALLOWEEN MAKEUP TUTORIAL,it 2017 makup,IT CLOWN,PENNYWISE MAKEUP,PENNYWISE HALLOWEEN MAKEUP,PENNYWISE CLOWN MAKEUP,NEW PENNYWISE MAKEUP,IT MOVIE PENNYWISE MAKEUP,HALLOWEEN MAKEUP,HALLOWEEN MAKEUP TUTORIAL,HALLOWEEN MAKEUP IDEA,PENNYWISE GLAM MAKEUP,PENNYWISE BEAUTY,IT BEAUTY TUTORIAL,IT MAKEUP TUTORIAL,IT MOVIE MAKEUP TUTORIAL,IT MOVIE MAKEUP,GLAM AND G,GLAM&G,MYKIE",594117,58428.2,215,3751.6,4,0,3,0,0,42,1,ios
2240,uNsp7vFt4DY,Bicycle line guy. 1st attempt,[],1984,2,0,0,11,0,5,0,0,123,1,web
2241,uV002CSNDac,Dillon Francis Hurts His Body with Spicy Wings | Hot Ones,"First w fast,fwf,firstwfast,fd,fd pr,ck,ckig,chf,kitch,rcip,ccktail,bartdr,craft br,cmplx,cmplx mdia,Ck (Prfssi),Dill Fracis,EDM,spicy fd,chick wigs,ht wigs,ht s,sa vas,What Wuld Dipl D,Viclad,mga dath sauc,th last dab,ht sauc,Spicy Wigs",725329.25,24091.5,443.75,3205.25,13,0,1,0,0,27,1,ios
2242,uWFAD84I66I,BACK TO SCHOOL OUTFIT IDEAS // Grace Helbig,"itsgrac,fuy,cmdy,vlg,grac,hlbig,grachlbig,dailygrac,daily,tutrial,diy,lifstyl",144143.4,13548.6,127.2,764.8,1,1,2,0,5,96,0,web
2243,uZ8L6qLeC74,Face Masks I Love Right Now! | Ingrid Nilsen,"Fac Masks I Lv Right Nw! , Igrid Nils,missglamrazzi,igrid ils,fac masks,skicar,skicar ruti,mask ruti,multimaskig,igrid ski,igrid skicar",67110.5,2612.5,37,213,7,1,4,1,4,94,0,android
2244,uZG_x7m4jBM,Willow's Birthday,"JhsHpkisAllChildr'sHspital,TampaBay,St.Ptrsburg,Flrida,JHACH,Mdici,U.S.NwsWrldRprt,OutpatitCar,SpcialtyPhysicias,HpkisAllChildrs.rg,PdiatricExprts,Childr'sHalthAdlsct",50089.33333,0,0,0,19,0,0,0,0,110,1,android
2245,uaFhIonGhF0,Princess Elizabeth's Baby Clothes Appear at Auction,"Aucti,Sal,Atiqu,Pricss Elizabth,Pricss Margart,Qu Mthr,Clara Allah Kight,Qu,Ryal,Family,Silvr,Furitur,Burstw,Hwtt,Histry",2945,3,0,0,2,0,1,0,0,114,1,android
2246,ucWPplMZnH4,MAKING RIHANNA'S CLOTHES *for cheap!*,"rihaa,diy,chap,bts,mak,dup,clbrity,lk fr lss,hack,fashi,fty,ambr schll,shs,hw t,cpyig,istagram,crystal,xpsiv",420972,21589.5,773.5,2352,10,0,0,0,0,44,1,web
2247,udnGW3E1vxY,Kane Brown - What's Mine Is Yours,"chris yug,lsig slp,laur alaia,what ifs,usd t lv yu sbr,clsr,mak rm,sttig th ight  fir,hav,Cutry,Ka Brw,RCA Rcrds Labl Nashvill,What's Mi Is Yurs",386704,9738.142857,283.2857143,381.5714286,12,1,2,1,7,44,0,ios
2248,ufE-HaySXSg,Here's the age you peak at everything throughout life,"Tch Isidr,TI,Tch,Scic,Ivati,Digital cultur,Dsig,Tchlgy,agig,lv,ldr,yug",176989.5,4504,635.75,639.75,2,0,0,0,0,68,1,ios
2249,ufaDurSCKOk,Annihilation (2018) - Teaser Trailer - Paramount Pictures,"Jff VadrMr,Suthr Rach Trilgy,Natali Prtma,Jifr Jas Ligh,Gia Rdriguz,Tssa Thmps,Tuva Nvty,Oscar Isaac,Alx Garlad,Aihilati,Aihilati Mvi,Trailr,Official,Rlas,Prviw,Ex Machia,28 Days Latr,Paramut Picturs,Sci Fi,Scic Ficti Mvis,Acti Mvis,Nw Mvi",4630095.833,25152,2303,3418.666667,10,0,1,0,0,1,1,android
2250,ugWImY8VMzI,Love @ First Swipe,"wddig,vid,aimati,marriag",49748.2,2885.4,84,178.4,18,1,2,1,0,97,0,android
2251,uh3aU63f8U8,George Michael - Freedom '90 Music Video Outtakes,"Frdm '90 Music Vid Outtaks,Grg Michal,Pp,Sy Music CG",39848.66667,1745.333333,35.66666667,166.3333333,17,1,4,1,5,72,0,web
2252,unByRjDRA34,MAKING KYLIE JENNER'S CLOTHES *for cheap!*,"kyli jr,hw t,diy,chap,lk fr lss,istagram,t shirt,clths,lkbk,makig,clbrity,styl,dup,asy,ambr schll,tumblr,xpsiv",413323,24372,394,2115,14,1,3,1,9,56,0,ios
2253,unIkqhB2nA0,iPhone X Face ID Unlock Fail,"iph x,iph 8,fac id,fac ulck,ulck,appl,appl iph x,appl iph,appl iph 8,8 plus,iph 8 plus,iph x rviw,iph 8 hads ,hads ,hads-,appl vt,2017,iph 2017,iph x vs,iph 8 vs,plus,fac,iph,iph 10,fail,facid,iph 8 rviw,iph fail,ulckig,ubx thrapy,ubx,thrapy,ubxig,ubxthrapy,iph 10 ubxig,iph x ubxig,iph 8 ubxig,samsug,ulck fail,appl vt 2017,id,camra",3929410.6,90904.8,10187,20519.8,17,1,5,0,8,7,0,ios
2254,uoTIcwHK_aw,Things I Feel Guilty About,"jaid,aimatis,jaidaimati,jaidaimatis,thigs i fl guilty abut,jaidaimati guilty,jaid aimati guilty,im t tird t writ tags,i gt 4 hurs f slp last ight,im ga g at brakfast,its ",2104740.5,136101.75,953.5,25107.75,1,1,5,0,4,14,0,android
2255,upd8nVJr7lc,"Jason Aldean, Keith Urban and More Cover “I Won’t Back Down” | 2017 CMT Artists of the Year","Jas Alda,Kith Urba,Chris Staplt,Littl Big Tw,2017 CMT Artist f th Yar,tm ptty,cvrs,cutry cvrs,w't back dw,cmt,cutry music,liv music,ashvill",122091,911.3333333,125.6666667,165.3333333,7,1,1,1,6,83,0,android
2256,uqoFsqOJYCg,Blind People Describe Racism,"blid ppl,blid,ppl,racism,scial justic,dscrib,ifrmati,racist,istitutial racism,privlg,plitics,bri sadrs,dald trump",446898.3333,11175.66667,880.6666667,2668.333333,8,1,4,0,5,59,0,web
2257,uwukx6DGmW8,How to Invest (and other money questions with The Financial Diet),"fiacs,prsal fiac,stcks,taxs,amrica,uitd stats,my,ducati,ifrmati,fiacial,th fiacial dit,401k,studt las",105047,4549.25,225.5,602,6,0,1,0,0,90,1,ios
2258,uxI-8GTqDYA,How To Survive The Apocalypse  - Scientific Survival Tips,"Scic,AsapSCIENCE,Survival,Nuclar War,Nrth Kra,Dald Trump,Hw t surviv uclar war,survivig i th wild,survival tips that culd sav yur lif,zmbi apcalyps,apcalyps,d f th wrld,hw t surviv,survival tips,hw t stay aliv i th wds,what if w hav a uclar war,wildrss,al i th wildrss,stradd  a islad,survivr,hw d bactria rul vr yur bdy,is rality ral,i a utshll,humas i 1000 yars",676227.6,27426.6,588.2,2323,16,0,4,0,0,18,1,web
2259,uy1FAz6zrQE,CHICKEN GIRLS | Annie & Hayden in “Thursday” | Ep. 4,"Brat,Chick Girls Episd 4,Chick Girls,Hai,Hayd Summrall,Ai LBlac,Bratayly,Ai Chick Girls,Chick Girls Brat,Brat chick Girls",2794617.333,81182.66667,1198.666667,15401,14,0,0,0,0,8,1,ios
2260,v-eLrAw-gGc,The Try Guys Try Immigrating To America,"buzzfd,buzzfdvid,Try Guys,immigrati,citizship,ira,mxic,tst,aimati,cart,ws,Amrica,rsidcy,immigrat,fuy,visa,gr card,usa,immigratig t amrica,plitics,d,kith,zach,ug,uitd stats,ducatial,immigrats,civics,citizship tst,usa citizship tst,citizship xam qustis,aturalizati,us aturalizati tst,hw t immigrat",1664009,67452,3511,8447,17,1,0,1,0,16,0,web
2261,v0zIWuPHbAY,Famous YouTubers | My Parents React (Ep. 26),"iisuprwmaii,iisuprwmii,suprwma,suprwm,supr,wma,wm,cmdy,cmdia,fuy,rat,skit,sktch,hilarius,humur,humr,stupid,silly,ll,jk,brw,idia,dsi,pujabi,hidi,lily sigh,lily sig,lily,sigh,llsuprwmall,lilly,famus,yutubrs,my,parts,ract,parts ract,my ract,my parts,yutub,yutub ract",1011227,75663,843,10099,2,0,1,0,0,20,1,web
2262,v0zIWuPHbAY,Famous YouTubers | My Parents React (Ep. 26),"iisuprwmaii,iisuprwmii,suprwma,suprwm,supr,wma,wm,cmdy,cmdia,fuy,rat,skit,sktch,hilarius,humur,humr,stupid,silly,ll,jk,brw,idia,dsi,pujabi,hidi,lily sigh,lily sig,lily,sigh,llsuprwmall,lilly,famus,yutubrs,my,parts,ract,parts ract,my ract,my parts,yutub,yutub ract,yutubrs ract,my parts ract,famus parts,famus yutubrs",1252309.667,87654.33333,1022.666667,8870,19,0,4,0,0,21,1,web
2263,v36OO-vZTQk,This AI Doesn’t Need Any Help from Humans,"SciShw,scic,Hak,Gr,ducati,lar,AI,artificial itlligc,DpMid,Ggl,G,AlphaG,bard gam,rifrcmt larig,ural twrk,arsls,Islamic Nilmtr,fld,il,gypt",181608,7375,116,855,5,1,5,0,7,65,0,web
2264,v8t0ASudM-o,THE MOM'S VIEW IS BACK!,"Th Mm's Viw,TMV,mm shw,mm talk,mthrhd,mthr,matrity,katiltt,th shaytards,carlistylz,hy kayli,part,w mm,mm,whats up mms,millial mms,immshard,th ll shw,ll,th viw,th chw,mm tpics,childr,shaycarl,trixi,whatsupwds,casylavr",188060.5,9748.5,179.5,2562,1,1,2,0,5,90,0,web
2265,v90yrcg6q9I,Hugh Hefner Dead at 91 | E! News,"Tp Stris,Hugh Hfr,Dath,Tragdy,Wchit,E! Nws,E! Etrtaimt,E! Nws Nw,Nws,E!,Pp Cultur,Brakig Nws,Brakig,Liv,Itrviws,Rd Carpt,Fashi,E! Styl Cllctiv,Trdig,Jas Kdy,Catt Sadlr,Sibly Scls,Clb Nws,Gssip",110993.2,614.8,177.6,1279.6,9,1,5,1,5,84,0,web
2266,v9ERab8P6Io,How Mario Got His Mustache (and His Name!),"grat big stry,gbs,lag,dcumtary,dcs,watchabl,vid gams,itd,mari,supr mari brs.,dky kg,Tch & Scic,Wird & Fu Kwldg,gamig",106250.5,4106,66.5,469.5,13,1,2,0,9,73,0,android
2267,vGVK4ibMI-Y,The Real Reason Taxes Suck (And Why They Don't Have To),"Cllghumr,CH rigials,cmdy,sktch cmdy,itrt,humr,fuy,sktch,adam ruis vrythig,ar,taxs,adam ruis taxs,why taxs suck,th truth bhid taxs,taxs such v mr tha yu thught,taxs suck,irs scam,tax cmpay scam",1205562.25,37266,2033.5,5516.5,9,1,0,0,3,26,0,ios
2268,vGwdgL-x78w,BuzzFeed Presents: I Tried Doing Some Things Different From What I Usually Do For A Week,"buzzfd,buzzfd pardy,buzzfd satir,pardy,satir,h3h3,lafy,lafyishr,h3h3prductis,pwdipi,yurmvisucks,YMS,rviw,buzzfd rviw,buzzfd sucks,vid ssay,idubz,idubbbz,kmstar,makig fu f,i trid,buzzfd try guys,try guys,tutrial,w trid,strytim,bldly,rddit,vry buzzfd vid is th sam,h3h3 buzzfd,h3h3 pdcast,jak paul,lga paul,crig,mm,rddit vids,pyrcyical",93984,1130,87,57,4,0,0,0,0,85,1,ios
2269,vHDtNBh6aHs,Ramsay Spits out SUSHI PIZZA at Failing Sushi Ko Restaurant | Kitchen Nightmares Supercut,"Grd,Grd Ramsay,Ramsay,Ramsy,Chf Ramsay,Kitch Nightmars,Htl Hll,grd Ramsay it’s raw,grd Ramsay bst isults,kitch ightmars full pisd,kitch ightmars watch li,grd ramsay liks th fd,grd ramsay dky,grd Ramsay idit sadwich,grd Ramsay stak,grd Ramsay caviar,Grd Ramsy,sushi,grd ramsy sushi,sushi pizza,grd ramsy kitch ightmars,grd ramsay kitch ightmars,Sushi K",977994,15814.33333,375.3333333,3360,15,1,1,0,3,33,0,ios
